segment_id,value,created_at
24,57.71,2026-03-21 21:40:51
25,61.37,2026-03-21 21:40:51
26,67.69,2026-03-21 21:40:51
27,58.43,2026-03-21 21:40:51
28,61.42,2026-03-21 21:40:51
29,63.14,2026-03-21 21:40:51
30,58.44,2026-03-21 21:40:51
31,64.12,2026-03-21 21:40:51
32,62.34,2026-03-21 21:40:51
33,53.55,2026-03-21 21:40:51
34,58.97,2026-03-21 21:40:51
35,59.47,2026-03-21 21:40:51
36,60.08,2026-03-21 21:40:51
37,66.66,2026-03-21 21:40:51
38,55.44,2026-03-21 21:40:51
39,58.79,2026-03-21 21:40:51
40,55.27,2026-03-21 21:40:51
1,52.28,2026-03-21 22:10:51
2,65.42,2026-03-21 22:10:51
3,55.18,2026-03-21 22:10:51
4,57.95,2026-03-21 22:10:51
5,62.23,2026-03-21 22:10:51
6,63.3,2026-03-21 22:10:51
7,67.13,2026-03-21 22:10:51
8,52.43,2026-03-21 22:10:51
9,62.93,2026-03-21 22:10:51
10,51.29,2026-03-21 22:10:51
11,56.4,2026-03-21 22:10:51
12,63.04,2026-03-21 22:10:51
13,64.41,2026-03-21 22:10:51
14,69.72,2026-03-21 22:10:51
15,57.91,2026-03-21 22:10:51
16,51.18,2026-03-21 22:10:51
17,66.95,2026-03-21 22:10:51
18,55.84,2026-03-21 22:10:51
19,59.43,2026-03-21 22:10:51
20,60.47,2026-03-21 22:10:51
21,51.07,2026-03-21 22:10:51
22,67.27,2026-03-21 22:10:51
23,52.16,2026-03-21 22:10:51
24,57.79,2026-03-21 22:10:51
25,67.26,2026-03-21 22:10:51
26,55.98,2026-03-21 22:10:51
27,66.54,2026-03-21 22:10:51
28,69.05,2026-03-21 22:10:51
29,59.15,2026-03-21 22:10:51
30,54.19,2026-03-21 22:10:51
31,60.13,2026-03-21 22:10:51
32,63.22,2026-03-21 22:10:51
33,53.06,2026-03-21 22:10:51
34,50.3,2026-03-21 22:10:51
35,60.69,2026-03-21 22:10:51
36,50.25,2026-03-21 22:10:51
37,60.57,2026-03-21 22:10:51
38,50.36,2026-03-21 22:10:51
39,57.55,2026-03-21 22:10:51
40,63.58,2026-03-21 22:10:51
1,7.53,2026-03-21 22:40:51
2,18.01,2026-03-21 22:40:51
3,22.78,2026-03-21 22:40:51
4,13.98,2026-03-21 22:40:51
5,23.25,2026-03-21 22:40:51
6,17.38,2026-03-21 22:40:51
7,11.33,2026-03-21 22:40:51
8,20.64,2026-03-21 22:40:51
9,24.47,2026-03-21 22:40:51
10,22.19,2026-03-21 22:40:51
11,10.23,2026-03-21 22:40:51
12,20.14,2026-03-21 22:40:51
13,5.28,2026-03-21 22:40:51
14,14.55,2026-03-21 22:40:51
15,9.7,2026-03-21 22:40:51
16,5.12,2026-03-21 22:40:51
17,17.77,2026-03-21 22:40:51
18,6.67,2026-03-21 22:40:51
19,11.22,2026-03-21 22:40:51
20,21.88,2026-03-21 22:40:51
21,14.47,2026-03-21 22:40:51
22,19.91,2026-03-21 22:40:51
23,13.67,2026-03-21 22:40:51
24,12.92,2026-03-21 22:40:51
25,14.15,2026-03-21 22:40:51
26,19.19,2026-03-21 22:40:51
27,24.64,2026-03-21 22:40:51
28,8.16,2026-03-21 22:40:51
29,9.68,2026-03-21 22:40:51
30,18.78,2026-03-21 22:40:51
31,7.92,2026-03-21 22:40:51
32,12.52,2026-03-21 22:40:51
33,21.6,2026-03-21 22:40:51
34,11.92,2026-03-21 22:40:51
35,10.11,2026-03-21 22:40:51
36,15.07,2026-03-21 22:40:51
37,11.04,2026-03-21 22:40:51
38,6.35,2026-03-21 22:40:51
39,24.61,2026-03-21 22:40:51
40,10.54,2026-03-21 22:40:51
1,19.29,2026-03-21 23:10:51
2,24.88,2026-03-21 23:10:51
3,23.36,2026-03-21 23:10:51
4,22.59,2026-03-21 23:10:51
5,7.14,2026-03-21 23:10:51
6,15.7,2026-03-21 23:10:51
7,7.1,2026-03-21 23:10:51
8,17.18,2026-03-21 23:10:51
9,9.59,2026-03-21 23:10:51
10,15.89,2026-03-21 23:10:51
11,18.23,2026-03-21 23:10:51
12,23.47,2026-03-21 23:10:51
13,14.2,2026-03-21 23:10:51
14,23.59,2026-03-21 23:10:51
15,18.83,2026-03-21 23:10:51
16,10.92,2026-03-21 23:10:51
17,16.22,2026-03-21 23:10:51
18,13.41,2026-03-21 23:10:51
19,16.34,2026-03-21 23:10:51
20,12.41,2026-03-21 23:10:51
21,23.88,2026-03-21 23:10:51
22,14.27,2026-03-21 23:10:51
23,8.46,2026-03-21 23:10:51
24,17.27,2026-03-21 23:10:51
25,11.29,2026-03-21 23:10:51
26,15.54,2026-03-21 23:10:51
27,18.28,2026-03-21 23:10:51
28,13.78,2026-03-21 23:10:51
29,14.69,2026-03-21 23:10:51
30,7.23,2026-03-21 23:10:51
31,18.02,2026-03-21 23:10:51
32,7.35,2026-03-21 23:10:51
33,13.9,2026-03-21 23:10:51
34,10.91,2026-03-21 23:10:51
35,23.02,2026-03-21 23:10:51
36,21.56,2026-03-21 23:10:51
37,7.37,2026-03-21 23:10:51
38,5.59,2026-03-21 23:10:51
39,16.26,2026-03-21 23:10:51
40,18.32,2026-03-21 23:10:51
1,16.78,2026-03-21 23:40:51
2,20.46,2026-03-21 23:40:51
3,14.28,2026-03-21 23:40:51
4,9.23,2026-03-21 23:40:51
5,14.23,2026-03-21 23:40:51
6,22.36,2026-03-21 23:40:51
7,11.25,2026-03-21 23:40:51
8,14.03,2026-03-21 23:40:51
9,12.67,2026-03-21 23:40:51
10,6.55,2026-03-21 23:40:51
11,16.35,2026-03-21 23:40:51
12,6.25,2026-03-21 23:40:51
13,15.61,2026-03-21 23:40:51
14,17.21,2026-03-21 23:40:51
15,24.1,2026-03-21 23:40:51
16,17.15,2026-03-21 23:40:51
17,19.34,2026-03-21 23:40:51
18,8.85,2026-03-21 23:40:51
19,24.11,2026-03-21 23:40:51
20,19.01,2026-03-21 23:40:51
21,22.0,2026-03-21 23:40:51
22,9.15,2026-03-21 23:40:51
23,11.88,2026-03-21 23:40:51
24,12.23,2026-03-21 23:40:51
25,6.55,2026-03-21 23:40:51
26,18.67,2026-03-21 23:40:51
27,6.58,2026-03-21 23:40:51
28,15.55,2026-03-21 23:40:51
29,21.45,2026-03-21 23:40:51
30,5.31,2026-03-21 23:40:51
31,10.46,2026-03-21 23:40:51
32,11.71,2026-03-21 23:40:51
33,6.78,2026-03-21 23:40:51
34,8.26,2026-03-21 23:40:51
35,14.23,2026-03-21 23:40:51
36,7.9,2026-03-21 23:40:51
37,11.5,2026-03-21 23:40:51
38,22.64,2026-03-21 23:40:51
39,7.43,2026-03-21 23:40:51
40,24.44,2026-03-21 23:40:51
1,14.48,2026-03-22 00:10:51
2,19.7,2026-03-22 00:10:51
3,11.47,2026-03-22 00:10:51
4,24.19,2026-03-22 00:10:51
5,9.57,2026-03-22 00:10:51
6,12.66,2026-03-22 00:10:51
7,10.2,2026-03-22 00:10:51
8,12.04,2026-03-22 00:10:51
9,8.51,2026-03-22 00:10:51
10,8.66,2026-03-22 00:10:51
11,24.3,2026-03-22 00:10:51
12,6.14,2026-03-22 00:10:51
13,22.78,2026-03-22 00:10:51
14,14.86,2026-03-22 00:10:51
15,24.03,2026-03-22 00:10:51
16,8.46,2026-03-22 00:10:51
17,21.19,2026-03-22 00:10:51
18,12.1,2026-03-22 00:10:51
19,7.05,2026-03-22 00:10:51
20,24.5,2026-03-22 00:10:51
21,12.78,2026-03-22 00:10:51
22,8.9,2026-03-22 00:10:51
23,20.84,2026-03-22 00:10:51
24,19.4,2026-03-22 00:10:51
25,12.37,2026-03-22 00:10:51
26,12.4,2026-03-22 00:10:51
27,18.97,2026-03-22 00:10:51
28,6.3,2026-03-22 00:10:51
29,10.14,2026-03-22 00:10:51
30,21.59,2026-03-22 00:10:51
31,14.68,2026-03-22 00:10:51
32,21.31,2026-03-22 00:10:51
33,9.45,2026-03-22 00:10:51
34,15.54,2026-03-22 00:10:51
35,22.55,2026-03-22 00:10:51
36,10.12,2026-03-22 00:10:51
37,14.62,2026-03-22 00:10:51
38,10.11,2026-03-22 00:10:51
39,8.46,2026-03-22 00:10:51
40,21.61,2026-03-22 00:10:51
1,20.25,2026-03-22 00:40:51
2,5.68,2026-03-22 00:40:51
3,7.72,2026-03-22 00:40:51
4,10.44,2026-03-22 00:40:51
5,8.74,2026-03-22 00:40:51
6,10.03,2026-03-22 00:40:51
7,5.83,2026-03-22 00:40:51
8,13.19,2026-03-22 00:40:51
9,11.63,2026-03-22 00:40:51
10,5.52,2026-03-22 00:40:51
11,17.92,2026-03-22 00:40:51
12,6.15,2026-03-22 00:40:51
13,8.71,2026-03-22 00:40:51
14,9.75,2026-03-22 00:40:51
15,22.15,2026-03-22 00:40:51
16,8.88,2026-03-22 00:40:51
17,6.76,2026-03-22 00:40:51
18,6.6,2026-03-22 00:40:51
19,6.34,2026-03-22 00:40:51
20,5.07,2026-03-22 00:40:51
21,6.51,2026-03-22 00:40:51
22,22.34,2026-03-22 00:40:51
23,6.63,2026-03-22 00:40:51
24,11.32,2026-03-22 00:40:51
25,10.53,2026-03-22 00:40:51
26,6.31,2026-03-22 00:40:51
27,5.28,2026-03-22 00:40:51
28,21.96,2026-03-22 00:40:51
29,7.55,2026-03-22 00:40:51
30,19.62,2026-03-22 00:40:51
31,7.17,2026-03-22 00:40:51
32,9.91,2026-03-22 00:40:51
33,21.68,2026-03-22 00:40:51
34,24.63,2026-03-22 00:40:51
35,18.5,2026-03-22 00:40:51
36,12.61,2026-03-22 00:40:51
37,24.41,2026-03-22 00:40:51
38,8.86,2026-03-22 00:40:51
39,10.34,2026-03-22 00:40:51
40,15.55,2026-03-22 00:40:51
1,14.09,2026-03-22 01:10:51
2,18.33,2026-03-22 01:10:51
3,22.95,2026-03-22 01:10:51
4,16.4,2026-03-22 01:10:51
5,22.2,2026-03-22 01:10:51
6,18.36,2026-03-22 01:10:51
7,6.75,2026-03-22 01:10:51
8,22.3,2026-03-22 01:10:51
9,10.09,2026-03-22 01:10:51
10,14.08,2026-03-22 01:10:51
11,10.88,2026-03-22 01:10:51
12,15.96,2026-03-22 01:10:51
13,19.5,2026-03-22 01:10:51
14,8.43,2026-03-22 01:10:51
15,20.22,2026-03-22 01:10:51
16,8.2,2026-03-22 01:10:51
17,13.2,2026-03-22 01:10:51
18,8.81,2026-03-22 01:10:51
19,5.5,2026-03-22 01:10:51
20,16.62,2026-03-22 01:10:51
21,23.29,2026-03-22 01:10:51
22,17.25,2026-03-22 01:10:51
23,7.83,2026-03-22 01:10:51
24,9.25,2026-03-22 01:10:51
25,7.61,2026-03-22 01:10:51
26,23.57,2026-03-22 01:10:51
27,22.46,2026-03-22 01:10:51
28,12.53,2026-03-22 01:10:51
29,21.29,2026-03-22 01:10:51
30,10.36,2026-03-22 01:10:51
31,8.85,2026-03-22 01:10:51
32,18.92,2026-03-22 01:10:51
33,22.81,2026-03-22 01:10:51
34,7.76,2026-03-22 01:10:51
35,10.34,2026-03-22 01:10:51
36,8.8,2026-03-22 01:10:51
37,19.12,2026-03-22 01:10:51
38,24.05,2026-03-22 01:10:51
39,17.16,2026-03-22 01:10:51
40,18.6,2026-03-22 01:10:51
1,22.53,2026-03-22 01:40:51
2,15.32,2026-03-22 01:40:51
3,14.8,2026-03-22 01:40:51
4,24.48,2026-03-22 01:40:51
5,21.8,2026-03-22 01:40:51
6,10.35,2026-03-22 01:40:51
7,6.83,2026-03-22 01:40:51
8,15.43,2026-03-22 01:40:51
9,16.92,2026-03-22 01:40:51
10,9.73,2026-03-22 01:40:51
11,14.05,2026-03-22 01:40:51
12,8.54,2026-03-22 01:40:51
13,20.73,2026-03-22 01:40:51
14,17.2,2026-03-22 01:40:51
15,17.24,2026-03-22 01:40:51
16,16.17,2026-03-22 01:40:51
17,13.61,2026-03-22 01:40:51
18,13.17,2026-03-22 01:40:51
19,6.29,2026-03-22 01:40:51
20,16.97,2026-03-22 01:40:51
21,7.58,2026-03-22 01:40:51
22,24.82,2026-03-22 01:40:51
23,6.46,2026-03-22 01:40:51
24,13.41,2026-03-22 01:40:51
25,16.7,2026-03-22 01:40:51
26,7.42,2026-03-22 01:40:51
27,22.46,2026-03-22 01:40:51
28,21.95,2026-03-22 01:40:51
29,22.17,2026-03-22 01:40:51
30,9.51,2026-03-22 01:40:51
31,17.78,2026-03-22 01:40:51
32,24.93,2026-03-22 01:40:51
33,18.52,2026-03-22 01:40:51
34,10.59,2026-03-22 01:40:51
35,14.76,2026-03-22 01:40:51
36,22.9,2026-03-22 01:40:51
37,20.27,2026-03-22 01:40:51
38,6.83,2026-03-22 01:40:51
39,17.71,2026-03-22 01:40:51
40,10.57,2026-03-22 01:40:51
1,14.57,2026-03-22 02:10:51
2,6.49,2026-03-22 02:10:51
3,14.73,2026-03-22 02:10:51
4,22.24,2026-03-22 02:10:51
5,15.55,2026-03-22 02:10:51
6,5.81,2026-03-22 02:10:51
7,13.24,2026-03-22 02:10:51
8,22.44,2026-03-22 02:10:51
9,9.67,2026-03-22 02:10:51
10,22.16,2026-03-22 02:10:51
11,11.15,2026-03-22 02:10:51
12,9.48,2026-03-22 02:10:51
13,22.69,2026-03-22 02:10:51
14,14.03,2026-03-22 02:10:51
15,21.89,2026-03-22 02:10:51
16,17.56,2026-03-22 02:10:51
17,22.92,2026-03-22 02:10:51
18,24.06,2026-03-22 02:10:51
19,23.95,2026-03-22 02:10:51
20,5.58,2026-03-22 02:10:51
21,9.31,2026-03-22 02:10:51
22,9.85,2026-03-22 02:10:51
23,14.7,2026-03-22 02:10:51
24,15.88,2026-03-22 02:10:51
25,9.6,2026-03-22 02:10:51
26,17.56,2026-03-22 02:10:51
27,7.12,2026-03-22 02:10:51
28,12.27,2026-03-22 02:10:51
29,19.35,2026-03-22 02:10:51
30,10.89,2026-03-22 02:10:51
31,17.06,2026-03-22 02:10:51
32,16.69,2026-03-22 02:10:51
33,19.27,2026-03-22 02:10:51
34,12.36,2026-03-22 02:10:51
35,10.71,2026-03-22 02:10:51
36,12.38,2026-03-22 02:10:51
37,23.44,2026-03-22 02:10:51
38,11.06,2026-03-22 02:10:51
39,22.64,2026-03-22 02:10:51
40,9.88,2026-03-22 02:10:51
1,8.51,2026-03-22 02:40:51
2,7.1,2026-03-22 02:40:51
3,10.59,2026-03-22 02:40:51
4,20.82,2026-03-22 02:40:51
5,8.86,2026-03-22 02:40:51
6,21.52,2026-03-22 02:40:51
7,15.34,2026-03-22 02:40:51
8,23.02,2026-03-22 02:40:51
9,23.38,2026-03-22 02:40:51
10,7.45,2026-03-22 02:40:51
11,10.04,2026-03-22 02:40:51
12,5.53,2026-03-22 02:40:51
13,13.92,2026-03-22 02:40:51
14,19.16,2026-03-22 02:40:51
15,21.69,2026-03-22 02:40:51
16,11.51,2026-03-22 02:40:51
17,24.13,2026-03-22 02:40:51
18,24.21,2026-03-22 02:40:51
19,12.11,2026-03-22 02:40:51
20,14.87,2026-03-22 02:40:51
21,14.17,2026-03-22 02:40:51
22,13.22,2026-03-22 02:40:51
23,13.39,2026-03-22 02:40:51
24,13.99,2026-03-22 02:40:51
25,12.55,2026-03-22 02:40:51
26,7.35,2026-03-22 02:40:51
27,10.29,2026-03-22 02:40:51
28,13.58,2026-03-22 02:40:51
29,19.82,2026-03-22 02:40:51
30,23.42,2026-03-22 02:40:51
31,15.1,2026-03-22 02:40:51
32,9.85,2026-03-22 02:40:51
33,18.55,2026-03-22 02:40:51
34,22.91,2026-03-22 02:40:51
35,20.58,2026-03-22 02:40:51
36,16.79,2026-03-22 02:40:51
37,12.5,2026-03-22 02:40:51
38,21.67,2026-03-22 02:40:51
39,21.37,2026-03-22 02:40:51
40,16.23,2026-03-22 02:40:51
1,15.88,2026-03-22 03:10:51
2,19.26,2026-03-22 03:10:51
3,7.52,2026-03-22 03:10:51
4,24.81,2026-03-22 03:10:51
5,7.3,2026-03-22 03:10:51
6,19.63,2026-03-22 03:10:51
7,19.8,2026-03-22 03:10:51
8,10.03,2026-03-22 03:10:51
9,21.98,2026-03-22 03:10:51
10,6.02,2026-03-22 03:10:51
11,6.23,2026-03-22 03:10:51
12,20.92,2026-03-22 03:10:51
13,24.35,2026-03-22 03:10:51
14,20.95,2026-03-22 03:10:51
15,23.99,2026-03-22 03:10:51
16,13.14,2026-03-22 03:10:51
17,11.71,2026-03-22 03:10:51
18,14.31,2026-03-22 03:10:51
19,11.76,2026-03-22 03:10:51
20,15.25,2026-03-22 03:10:51
21,18.12,2026-03-22 03:10:51
22,8.67,2026-03-22 03:10:51
23,15.81,2026-03-22 03:10:51
24,9.41,2026-03-22 03:10:51
25,12.47,2026-03-22 03:10:51
26,6.87,2026-03-22 03:10:51
27,19.15,2026-03-22 03:10:51
28,7.85,2026-03-22 03:10:51
29,12.31,2026-03-22 03:10:51
30,9.43,2026-03-22 03:10:51
31,9.71,2026-03-22 03:10:51
32,24.84,2026-03-22 03:10:51
33,6.44,2026-03-22 03:10:51
34,24.46,2026-03-22 03:10:51
35,13.07,2026-03-22 03:10:51
36,10.9,2026-03-22 03:10:51
37,21.0,2026-03-22 03:10:51
38,9.12,2026-03-22 03:10:51
39,24.76,2026-03-22 03:10:51
40,24.57,2026-03-22 03:10:51
1,17.09,2026-03-22 03:40:51
2,21.75,2026-03-22 03:40:51
3,21.78,2026-03-22 03:40:51
4,22.29,2026-03-22 03:40:51
5,23.15,2026-03-22 03:40:51
6,14.01,2026-03-22 03:40:51
7,10.63,2026-03-22 03:40:51
8,9.79,2026-03-22 03:40:51
9,22.82,2026-03-22 03:40:51
10,15.98,2026-03-22 03:40:51
11,15.18,2026-03-22 03:40:51
12,6.32,2026-03-22 03:40:51
13,9.77,2026-03-22 03:40:51
14,20.33,2026-03-22 03:40:51
15,13.78,2026-03-22 03:40:51
16,13.02,2026-03-22 03:40:51
17,18.61,2026-03-22 03:40:51
18,15.22,2026-03-22 03:40:51
19,11.31,2026-03-22 03:40:51
20,12.88,2026-03-22 03:40:51
21,16.5,2026-03-22 03:40:51
22,14.75,2026-03-22 03:40:51
23,20.23,2026-03-22 03:40:51
24,6.84,2026-03-22 03:40:51
25,19.81,2026-03-22 03:40:51
26,11.55,2026-03-22 03:40:51
27,12.03,2026-03-22 03:40:51
28,17.33,2026-03-22 03:40:51
29,11.39,2026-03-22 03:40:51
30,20.11,2026-03-22 03:40:51
31,19.59,2026-03-22 03:40:51
32,13.28,2026-03-22 03:40:51
33,9.91,2026-03-22 03:40:51
34,13.8,2026-03-22 03:40:51
35,9.22,2026-03-22 03:40:51
36,5.12,2026-03-22 03:40:51
37,12.87,2026-03-22 03:40:51
38,10.25,2026-03-22 03:40:51
39,12.53,2026-03-22 03:40:51
40,13.69,2026-03-22 03:40:51
1,18.19,2026-03-22 04:10:51
2,14.04,2026-03-22 04:10:51
3,7.38,2026-03-22 04:10:51
4,12.6,2026-03-22 04:10:51
5,7.57,2026-03-22 04:10:51
6,22.71,2026-03-22 04:10:51
7,14.72,2026-03-22 04:10:51
8,16.59,2026-03-22 04:10:51
9,13.3,2026-03-22 04:10:51
10,21.96,2026-03-22 04:10:51
11,7.15,2026-03-22 04:10:51
12,6.61,2026-03-22 04:10:51
13,23.9,2026-03-22 04:10:51
14,21.78,2026-03-22 04:10:51
15,6.92,2026-03-22 04:10:51
16,16.24,2026-03-22 04:10:51
17,20.97,2026-03-22 04:10:51
18,12.96,2026-03-22 04:10:51
19,9.85,2026-03-22 04:10:51
20,18.83,2026-03-22 04:10:51
21,20.24,2026-03-22 04:10:51
22,21.11,2026-03-22 04:10:51
23,7.54,2026-03-22 04:10:51
24,18.4,2026-03-22 04:10:51
25,21.89,2026-03-22 04:10:51
26,5.65,2026-03-22 04:10:51
27,8.59,2026-03-22 04:10:51
28,6.78,2026-03-22 04:10:51
29,23.68,2026-03-22 04:10:51
30,23.71,2026-03-22 04:10:51
31,24.87,2026-03-22 04:10:51
32,19.98,2026-03-22 04:10:51
33,22.35,2026-03-22 04:10:51
34,16.83,2026-03-22 04:10:51
35,13.64,2026-03-22 04:10:51
36,16.54,2026-03-22 04:10:51
37,22.3,2026-03-22 04:10:51
38,24.39,2026-03-22 04:10:51
39,23.71,2026-03-22 04:10:51
40,16.68,2026-03-22 04:10:51
1,14.69,2026-03-22 04:40:51
2,16.61,2026-03-22 04:40:51
3,23.56,2026-03-22 04:40:51
4,18.4,2026-03-22 04:40:51
5,16.18,2026-03-22 04:40:51
6,23.88,2026-03-22 04:40:51
7,17.78,2026-03-22 04:40:51
8,17.85,2026-03-22 04:40:51
9,6.88,2026-03-22 04:40:51
10,13.14,2026-03-22 04:40:51
11,15.46,2026-03-22 04:40:51
12,11.7,2026-03-22 04:40:51
13,24.49,2026-03-22 04:40:51
14,23.28,2026-03-22 04:40:51
15,22.98,2026-03-22 04:40:51
16,12.14,2026-03-22 04:40:51
17,19.5,2026-03-22 04:40:51
18,18.43,2026-03-22 04:40:51
19,12.84,2026-03-22 04:40:51
20,11.29,2026-03-22 04:40:51
21,11.14,2026-03-22 04:40:51
22,21.02,2026-03-22 04:40:51
23,19.01,2026-03-22 04:40:51
24,5.33,2026-03-22 04:40:51
25,8.55,2026-03-22 04:40:51
26,11.47,2026-03-22 04:40:51
27,6.61,2026-03-22 04:40:51
28,18.87,2026-03-22 04:40:51
29,16.25,2026-03-22 04:40:51
30,8.83,2026-03-22 04:40:51
31,22.6,2026-03-22 04:40:51
32,19.6,2026-03-22 04:40:51
33,9.02,2026-03-22 04:40:51
34,5.55,2026-03-22 04:40:51
35,13.25,2026-03-22 04:40:51
36,11.79,2026-03-22 04:40:51
37,18.69,2026-03-22 04:40:51
38,22.19,2026-03-22 04:40:51
39,15.33,2026-03-22 04:40:51
40,14.98,2026-03-22 04:40:51
1,12.73,2026-03-22 05:10:51
2,15.64,2026-03-22 05:10:51
3,17.77,2026-03-22 05:10:51
4,22.78,2026-03-22 05:10:51
5,12.64,2026-03-22 05:10:51
6,18.81,2026-03-22 05:10:51
7,5.03,2026-03-22 05:10:51
8,7.59,2026-03-22 05:10:51
9,6.08,2026-03-22 05:10:51
10,15.89,2026-03-22 05:10:51
11,22.38,2026-03-22 05:10:51
12,11.01,2026-03-22 05:10:51
13,24.68,2026-03-22 05:10:51
14,10.35,2026-03-22 05:10:51
15,11.9,2026-03-22 05:10:51
16,20.19,2026-03-22 05:10:51
17,21.54,2026-03-22 05:10:51
18,10.12,2026-03-22 05:10:51
19,7.11,2026-03-22 05:10:51
20,15.38,2026-03-22 05:10:51
21,13.58,2026-03-22 05:10:51
22,21.65,2026-03-22 05:10:51
23,24.77,2026-03-22 05:10:51
24,10.18,2026-03-22 05:10:51
25,13.57,2026-03-22 05:10:51
26,14.03,2026-03-22 05:10:51
27,7.75,2026-03-22 05:10:51
28,21.89,2026-03-22 05:10:51
29,23.65,2026-03-22 05:10:51
30,9.11,2026-03-22 05:10:51
31,10.4,2026-03-22 05:10:51
32,13.25,2026-03-22 05:10:51
33,22.87,2026-03-22 05:10:51
34,14.96,2026-03-22 05:10:51
35,6.79,2026-03-22 05:10:51
36,23.92,2026-03-22 05:10:51
37,11.6,2026-03-22 05:10:51
38,18.63,2026-03-22 05:10:51
39,24.97,2026-03-22 05:10:51
40,13.27,2026-03-22 05:10:51
1,23.97,2026-03-22 05:40:51
2,10.33,2026-03-22 05:40:51
3,12.97,2026-03-22 05:40:51
4,13.59,2026-03-22 05:40:51
5,15.99,2026-03-22 05:40:51
6,16.02,2026-03-22 05:40:51
7,17.88,2026-03-22 05:40:51
8,10.32,2026-03-22 05:40:51
9,13.17,2026-03-22 05:40:51
10,8.07,2026-03-22 05:40:51
11,13.16,2026-03-22 05:40:51
12,20.22,2026-03-22 05:40:51
13,20.26,2026-03-22 05:40:51
14,5.6,2026-03-22 05:40:51
15,19.64,2026-03-22 05:40:51
16,12.91,2026-03-22 05:40:51
17,9.7,2026-03-22 05:40:51
18,20.4,2026-03-22 05:40:51
19,15.82,2026-03-22 05:40:51
20,8.49,2026-03-22 05:40:51
21,21.21,2026-03-22 05:40:51
22,7.73,2026-03-22 05:40:51
23,17.16,2026-03-22 05:40:51
24,5.65,2026-03-22 05:40:51
25,9.39,2026-03-22 05:40:51
26,16.96,2026-03-22 05:40:51
27,10.08,2026-03-22 05:40:51
28,5.77,2026-03-22 05:40:51
29,17.08,2026-03-22 05:40:51
30,24.64,2026-03-22 05:40:51
31,8.97,2026-03-22 05:40:51
32,14.01,2026-03-22 05:40:51
33,24.45,2026-03-22 05:40:51
34,5.51,2026-03-22 05:40:51
35,22.17,2026-03-22 05:40:51
36,20.83,2026-03-22 05:40:51
37,15.14,2026-03-22 05:40:51
38,17.97,2026-03-22 05:40:51
39,12.39,2026-03-22 05:40:51
40,14.03,2026-03-22 05:40:51
1,20.95,2026-03-22 06:10:51
2,8.53,2026-03-22 06:10:51
3,5.39,2026-03-22 06:10:51
4,20.5,2026-03-22 06:10:51
5,9.8,2026-03-22 06:10:51
6,12.19,2026-03-22 06:10:51
7,19.28,2026-03-22 06:10:51
8,15.25,2026-03-22 06:10:51
9,7.85,2026-03-22 06:10:51
10,23.26,2026-03-22 06:10:51
11,8.87,2026-03-22 06:10:51
12,23.22,2026-03-22 06:10:51
13,6.45,2026-03-22 06:10:51
14,12.0,2026-03-22 06:10:51
15,7.53,2026-03-22 06:10:51
16,17.17,2026-03-22 06:10:51
17,7.88,2026-03-22 06:10:51
18,20.78,2026-03-22 06:10:51
19,8.51,2026-03-22 06:10:51
20,5.7,2026-03-22 06:10:51
21,13.65,2026-03-22 06:10:51
22,21.86,2026-03-22 06:10:51
23,19.25,2026-03-22 06:10:51
24,8.13,2026-03-22 06:10:51
25,10.1,2026-03-22 06:10:51
26,9.7,2026-03-22 06:10:51
27,9.33,2026-03-22 06:10:51
28,13.97,2026-03-22 06:10:51
29,6.47,2026-03-22 06:10:51
30,19.52,2026-03-22 06:10:51
31,22.58,2026-03-22 06:10:51
32,15.8,2026-03-22 06:10:51
33,17.78,2026-03-22 06:10:51
34,14.42,2026-03-22 06:10:51
35,21.82,2026-03-22 06:10:51
36,23.46,2026-03-22 06:10:51
37,7.94,2026-03-22 06:10:51
38,14.34,2026-03-22 06:10:51
39,18.59,2026-03-22 06:10:51
40,22.21,2026-03-22 06:10:51
1,16.91,2026-03-22 06:40:51
2,20.87,2026-03-22 06:40:51
3,5.15,2026-03-22 06:40:51
4,22.34,2026-03-22 06:40:51
5,11.67,2026-03-22 06:40:51
6,24.09,2026-03-22 06:40:51
7,22.2,2026-03-22 06:40:51
8,6.42,2026-03-22 06:40:51
9,23.52,2026-03-22 06:40:51
10,9.79,2026-03-22 06:40:51
11,22.45,2026-03-22 06:40:51
12,15.5,2026-03-22 06:40:51
13,18.9,2026-03-22 06:40:51
14,14.26,2026-03-22 06:40:51
15,14.86,2026-03-22 06:40:51
16,10.93,2026-03-22 06:40:51
17,5.35,2026-03-22 06:40:51
18,12.92,2026-03-22 06:40:51
19,18.11,2026-03-22 06:40:51
20,12.59,2026-03-22 06:40:51
21,18.18,2026-03-22 06:40:51
22,16.31,2026-03-22 06:40:51
23,23.05,2026-03-22 06:40:51
24,5.43,2026-03-22 06:40:51
25,11.62,2026-03-22 06:40:51
26,5.75,2026-03-22 06:40:51
27,21.69,2026-03-22 06:40:51
28,5.11,2026-03-22 06:40:51
29,16.72,2026-03-22 06:40:51
30,24.79,2026-03-22 06:40:51
31,20.6,2026-03-22 06:40:51
32,8.41,2026-03-22 06:40:51
33,5.98,2026-03-22 06:40:51
34,7.07,2026-03-22 06:40:51
35,12.63,2026-03-22 06:40:51
36,5.93,2026-03-22 06:40:51
37,12.63,2026-03-22 06:40:51
38,9.64,2026-03-22 06:40:51
39,22.64,2026-03-22 06:40:51
